unit_id,gold,gpt_response,gpt_rank,gpt_token,gpt_logprob
1a7ee12715faeff2832822df887a0382a9c64ecf46e99ccaa3895515-74-Overig,Energie,Environment,7,Environmental,-14.625026
1a7ee12715faeff2832822df887a0382a9c64ecf46e99ccaa3895515-74-Overig,Energie,Environment,8,"
",-15.250026
1a7ee12715faeff2832822df887a0382a9c64ecf46e99ccaa3895515-74-Overig,Energie,Environment,9,None,-15.375026
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,0,None,-7.822647e-06
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,1, None,-12.375008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,2,Government,-13.125008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,3,"
",-15.000008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,4,Answer,-15.500008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,5,**,-15.500008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,6,Defense,-15.625008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,7,Social,-15.625008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,8,The,-16.125008
8527b62c0e922ff0aa4aed05ecb78eedd50463e37072bfdd93b34297-1-VVD,Geen onderwerp,None,9,_None,-16.250008
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,0,Integration,-0.0001721935
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,1,None,-9.125173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,2,**,-10.000173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,3,Code,-11.625173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,4,Imm,-12.500173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,5,Issue,-12.875173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,6,The,-13.500173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,7, Integration,-14.250173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,8,"
",-15.750173
95b187ca18f621a27fc9da7d3ef3aa5b9e6304d32103da0c81560fc6-4-D66,Immigratie,Integration,9,Migration,-16.125172
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,0,Housing,-1.2664457e-06
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,1,**,-14.000001
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,2, Housing,-15.500001
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,3,The,-15.750001
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,4,```,-19.000002
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,5,​,-19.250002
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,6,"""H",-19.625002
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,7,House,-19.875002
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,8,"
",-20.000002
fa5812ec64737ba4ce43affb7de12e0790c19470210d4844c9c26bfc-1-GL/PvdA,Woningbouw,Housing,9,Code,-20.250002
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,0,Housing,-3.1737043e-06
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,1,**,-13.375003
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,2,The,-13.625003
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,3, Housing,-15.125003
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,4,None,-17.375004
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,5,```,-18.250004
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,6,House,-18.375004
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,7,​,-18.500004
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,8,"
",-18.625004
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1-GL/PvdA,Woningbouw,Housing,9,"""H",-18.875004
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,0,Environment,-0.00011105302
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,1,Energy,-9.625111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,2,**,-10.875111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,3,Code,-11.250111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,4,Issue,-12.125111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,5,Defense,-12.875111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,6,The,-13.375111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,7,Climate,-13.875111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,8, Environment,-14.250111
02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Energie,Environment,9,###,-14.625111
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,0,Government,-0.078937046
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,1,None,-2.578937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,2,Integration,-10.203937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,3,Order,-12.578937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,4, Government,-13.078937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,5,Govern,-13.203937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,6,**,-14.703937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,7, None,-14.953937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,8,"
",-15.203937
324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-2-PVV,Geen onderwerp,Government,9,Code,-15.328937
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,0,Government,-0.10086622
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,1,None,-2.3508663
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,2,Integration,-7.6008663
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,3,Order,-9.725866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,4,Rights,-10.100866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,5,Govern,-10.850866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,6,EU,-11.850866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,7, Government,-11.975866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,8,Defense,-12.100866
030cd8a455a170b9fdbe8c869a3676a111345fb22d1446d6a3a1ffe2-2-PVV,Geen onderwerp,Government,9,Social,-12.100866
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,0,Housing,-2.9352968e-06
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,1,**,-13.125003
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,2,The,-14.625003
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,3, Housing,-15.000003
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,4,House,-16.750004
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,5,​,-17.750004
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,6,Code,-18.000004
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,7,﻿,-18.125004
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,8,"
",-18.250004
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,Woningbouw,Housing,9,H,-18.250004
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,0,Culture,-0.0015733063
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,1,None,-6.501573
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,2,Rights,-9.626574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,3,Religion,-13.501574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,4,Order,-14.001574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,5, Culture,-14.001574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,6,Social,-14.126574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,7,**,-15.251574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,8,Code,-15.376574
0aa855c54d72acecb8abcc076a7f0192f13cddee1193b259ac388b91-10-CU,Investeren in Cultuur,Culture,9,C,-15.501574
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,0,Education,-5.443128e-05
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,1,**,-9.875054
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,2,E,-13.500054
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,3, Education,-14.375054
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,4,Code,-14.625054
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,5,###,-15.375054
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,6,The,-16.250055
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,7,Health,-16.625055
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,8,"
",-17.000055
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,Investeren in onderwijs en wetenschap,Education,9,Integration,-18.375055
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,0,Housing,-3.650519e-06
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,1,**,-12.875004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,2, Housing,-14.250004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,3,Order,-16.125004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,4,Infrastructure,-16.750004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,5,None,-17.250004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,6,Integration,-17.250004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,7,```,-17.375004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,8,The,-17.500004
21992ef48b7338c77144f113fd55cb441a4156a3165833ce33649227-8-GL/PvdA,Ondernemers klimaat,Housing,9,Code,-17.500004
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,0,Social,-0.18518437
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,1,Labor,-2.4351845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,2,Budget,-2.5601845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,3,None,-5.6851845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,4,Code,-7.4351845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,5,Government,-9.9351845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,6,Income,-10.0601845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,7,Lab,-10.4351845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,8,The,-11.1851845
3bddcb90d567b3adde07b82f39eba8148a85473466c72f61c86a3343-1-GL/PvdA,Sociale zekerheid,Social,9,Tax,-11.4351845
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,0,None,-0.0005794849
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,1,Government,-7.5005794
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,2,Budget,-11.00058
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,3, None,-12.62558
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,4,Defense,-12.75058
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,5,Election,-13.62558
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,6,Order,-14.62558
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,7,**,-14.62558
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,8,EU,-15.00058
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,Geen onderwerp,None,9,Integration,-15.25058
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,0,Infrastructure,-2.1411865e-05
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,1,Code,-11.875021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,2,**,-12.125021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,3,Integration,-12.500021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,4,Parking,-13.375021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,5,In,-14.000021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,6,Infra,-14.250021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,7,The,-15.000021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,8,None,-15.125021
033a19065ff61e3bf6701807811a088d9c1b914c2c7e5e108ed7cefc-21-GL/PvdA,Investeren in wegen en ov,Infrastructure,9,Transportation,-15.125021
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,0,None,-0.18178558
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,1,Government,-2.1817856
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,2,Budget,-2.9317856
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,3,Econom,-10.431786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,4,Defense,-11.181786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,5,Order,-11.806786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,6, None,-12.181786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,7,Code,-12.556786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,8,Finance,-12.931786
21959f9f346b1656c352e1526d3372596a69a07db90e7d0d17095b57-10-PVV,Geen onderwerp,None,9,**,-13.181786
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,0,Government,-0.00032044618
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,1,Budget,-8.25032
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,2,None,-9.87532
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,3,Rights,-12.00032
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,4, Government,-14.37532
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,5,Govern,-14.37532
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,6,**,-15.75032
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,7,Order,-16.25032
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,8,Code,-16.75032
9fd170399298f91ec97800ba911683be4c232eb09f298d0e1cedcf31-6-GL/PvdA,Overheidsfin. op orde,Government,9,Tax,-17.75032
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,0,Integration,-0.0003460713
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,1,Code,-8.625346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,2,**,-9.000346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,3,Issue,-10.625346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,4,The,-11.125346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,5,"
",-13.500346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,6, Integration,-13.875346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,7,Imm,-14.125346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,8,Answer,-14.875346
07cbf4cc1a60a980d0613e96b7b7dfc684b6082587f2111b085a76ce-2-SGP,Immigratie,Integration,9,Migration,-15.750346
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,0,Agr,-1.5809293e-05
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,1,Environment,-11.125016
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,2,**,-14.750016
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,3, Agriculture,-15.000016
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,4,Ag,-15.500016
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,5,The,-16.625015
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,6,﻿,-17.750015
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,7,"
",-17.875015
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,8,None,-18.125015
b108eadf74c637825e81896681bfae2224dca55e0328a9688cd44740-1-GL/PvdA,Boeren,Agriculture,9,Code,-18.375015
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,0,Infrastructure,-4.739826e-05
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,1,None,-10.625048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,2,**,-12.125048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,3,Defense,-12.125048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,4,Code,-13.000048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,5,In,-13.125048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,6,Integration,-13.375048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,7,Transportation,-13.625048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,8,Issue,-13.875048
9e024a5036d61628170a48aed3705e4dd53e5490ec95343efa766da3-2-Overig,Investeren in wegen en ov,Infrastructure,9,Infra,-14.000048
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,0,Agr,-8.776276e-06
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,1,**,-12.000009
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,2,Environment,-13.375009
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,3, Agriculture,-14.750009
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,4,Code,-15.625009
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,5,Ag,-15.875009
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,6,The,-16.12501
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,7,"
",-16.25001
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,8,Defense,-17.25001
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,Boeren,Agriculture,9,﻿,-18.12501
9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-1-VVD,Immigratie,Integration,0,Integration,-0.00025478328
