unit_id,doc_id,actor,sentence_id,start,end,text,text_hl,before,after
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1530::experts,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,experts,21,1530,1551,"Elke dag wordt gesproken met ((ervarings)deskundigen over een politieke factor in aanloop naar de verkiezingen, van lijsttrekkers tot de achterban en van het thuisfront tot zwevende kiezers.","Elke dag wordt gesproken met (**(ervarings)deskundigen** over een politieke factor in aanloop naar de verkiezingen, van lijsttrekkers tot de achterban en van het thuisfront tot zwevende kiezers.",Podcast De Dag heet tot aan de verkiezingen De Verkiezingsdag.,De serie begint vandaag met het thema 'de lijsttrekker'.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1615::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,21,1615,1628,"Elke dag wordt gesproken met (ervarings)deskundigen over een politieke factor in aanloop naar de verkiezingen, van  lijsttrekkers tot de achterban en van het thuisfront tot zwevende kiezers.","Elke dag wordt gesproken met (ervarings)deskundigen over een politieke factor in aanloop naar de verkiezingen, van  **lijsttrekkers** tot de achterban en van het thuisfront tot zwevende kiezers.",Podcast De Dag heet tot aan de verkiezingen De Verkiezingsdag.,De serie begint vandaag met het thema 'de lijsttrekker'.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1672::burgers,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,burgers,21,1672,1688,"Elke dag wordt gesproken met (ervarings)deskundigen over een politieke factor in aanloop naar de verkiezingen, van lijsttrekkers tot de achterban en van het thuisfront tot  zwevende kiezers.","Elke dag wordt gesproken met (ervarings)deskundigen over een politieke factor in aanloop naar de verkiezingen, van lijsttrekkers tot de achterban en van het thuisfront tot  **zwevende kiezers**.",Podcast De Dag heet tot aan de verkiezingen De Verkiezingsdag.,De serie begint vandaag met het thema 'de lijsttrekker'.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1747::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,23,1747,1787,Oud-ChristenUnie-voorman Gert-Jan Segers vertelt in de podcast hoe zwaar een campagneperiode is voor een lijsttrekker en universitair hoofddocent politieke communicatie Mariken van der Velden legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,**Oud-ChristenUnie-voorman Gert-Jan Segers** vertelt in de podcast hoe zwaar een campagneperiode is voor een lijsttrekker en universitair hoofddocent politieke communicatie Mariken van der Velden legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,De serie begint vandaag met het thema 'de lijsttrekker'.  .,Deze aflevering van De Verkiezingsdag kun je hier beluisteren.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1852::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,23,1852,1864,Oud-ChristenUnie-voorman Gert-Jan Segers vertelt in de podcast hoe zwaar een campagneperiode is voor een  lijsttrekker en universitair hoofddocent politieke communicatie Mariken van der Velden legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,Oud-ChristenUnie-voorman Gert-Jan Segers vertelt in de podcast hoe zwaar een campagneperiode is voor een  **lijsttrekker** en universitair hoofddocent politieke communicatie Mariken van der Velden legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,De serie begint vandaag met het thema 'de lijsttrekker'.,Deze aflevering van De Verkiezingsdag kun je hier beluisteren.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::1868::experts,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,experts,23,1868,1938,Oud-ChristenUnie-voorman Gert-Jan Segers vertelt in de podcast hoe zwaar een campagneperiode is voor een lijsttrekker en  universitair hoofddocent politieke communicatie Mariken van der Velden legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,Oud-ChristenUnie-voorman Gert-Jan Segers vertelt in de podcast hoe zwaar een campagneperiode is voor een lijsttrekker en  **universitair hoofddocent politieke communicatie Mariken van der Velden** legt uit hoe het komt dat het werk van de nummers 1 op de lijst steeds complexer is geworden.,De serie begint vandaag met het thema 'de lijsttrekker'.,Deze aflevering van De Verkiezingsdag kun je hier beluisteren.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2148::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,28,2148,2156,Yesilgöz bezorgd over onderschatting drugscriminaliteit.,**Yesilgöz** bezorgd over onderschatting drugscriminaliteit.,13:13.  .,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2204::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,29,2204,2214,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,**VVD-leider** en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz bezorgd over onderschatting drugscriminaliteit.  .,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper."
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2218::overheidsinstanties,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,overheidsinstanties,29,2218,2261,VVD-leider en  demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,VVD-leider en  **demissionair minister van Justitie Yesilgöz** houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz bezorgd over onderschatting drugscriminaliteit.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper."
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2310::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,29,2310,2322,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van ''Ferry Bouman' als skybox-koper van PSV.,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van '**'Ferry Bouman**' als skybox-koper van PSV.,Yesilgöz bezorgd over onderschatting drugscriminaliteit.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper."
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2345::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,29,2345,2348,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van  PSV.,VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van  **PSV**.,Yesilgöz bezorgd over onderschatting drugscriminaliteit.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper."
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2350::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,30,2350,2356,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.","**Bouman**, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.",VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2416::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,30,2416,2430,"Bouman, een personage dat in diverse Netflix-series terugkomt als  drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.","Bouman, een personage dat in diverse Netflix-series terugkomt als  **drugshandelaar**, werd afgelopen week door de voetbalclub aangekondigd als koper.",VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2460::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,30,2460,2471,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de  voetbalclub aangekondigd als koper.","Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de  **voetbalclub** aangekondigd als koper.",VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2489::bedrijven,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,bedrijven,30,2489,2494,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als  koper.","Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als  **koper**.",VVD-leider en demissionair minister van Justitie Yesilgöz houdt gemengde gevoelens over aan de komst van 'Ferry Bouman' als skybox-koper van PSV.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2496::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,31,2496,2504,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.,**Yesilgöz** reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.",Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2535::media,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,media,31,2535,2580,Yesilgöz reageerde op een vraag van de  programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.,Yesilgöz reageerde op een vraag van de  **programmamakers van Van Torentje tot Torentje** van de Universiteit Twente en dagblad Tubantia.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.",Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2588::overig/Niet duidelijk,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,overig/Niet duidelijk,31,2588,2607,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de  Universiteit Twente en dagblad Tubantia.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de  **Universiteit Twente** en dagblad Tubantia.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.",Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2611::media,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,media,31,2611,2627,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en  dagblad Tubantia.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en  **dagblad Tubantia**.,"Bouman, een personage dat in diverse Netflix-series terugkomt als drugshandelaar, werd afgelopen week door de voetbalclub aangekondigd als koper.",Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2628::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,32,2628,2636,Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.,**Yesilgöz** zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.,Yesilgöz reageerde op een vraag van de programmamakers van Van Torentje tot Torentje van de Universiteit Twente en dagblad Tubantia.  .,In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2751::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,33,2751,2764,In het programma krijgen alle  partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,In het programma krijgen alle  **partijleiders** ook de vraag wat hun prognose is van de verkiezingsuitslag.,Yesilgöz zei in het programma dat het gevaar van de drugshandel nog steeds wordt onderschat:.,"Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA."
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2832::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,34,2832,2840,"Hoewel  Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA.","Hoewel  **Yesilgöz** benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2866::burgers,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,burgers,34,2866,2872,"Hoewel Yesilgöz benadrukt dat het aan de  kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA.","Hoewel Yesilgöz benadrukt dat het aan de  **kiezer** is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2939::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,34,2939,2942,"Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij  VVD en NSC een meerderheid kunnen vormen met óf BBB of CDA.","Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij  **VVD** en NSC een meerderheid kunnen vormen met óf BBB of CDA.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2946::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,34,2946,2949,"Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en  NSC een meerderheid kunnen vormen met óf BBB of CDA.","Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en  **NSC** een meerderheid kunnen vormen met óf BBB of CDA.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2987::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,34,2987,2990,"Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf  BBB of CDA.","Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf  **BBB** of CDA.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d::2994::politiek,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d,politiek,34,2994,2997,"Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of  CDA.","Hoewel Yesilgöz benadrukt dat het aan de kiezer is, kwam ze bij haar prognose precies uit op een coalitie waarbij VVD en NSC een meerderheid kunnen vormen met óf BBB of  **CDA**.",In het programma krijgen alle partijleiders ook de vraag wat hun prognose is van de verkiezingsuitslag.,11:26.
