variable,jobid,unit_id,topic,text,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,CivilRights,"Vooral bij partijen met een rechts-conservatieve signatuur kleurt het rood (BBB, BVNL, CDA, Forum voor Democratie, JA21, NSC, PVV, SGP en VVD).Ook **Denk**, een centrumlinkse partij met conservatieve trekjes, komt met voorstellen die de Orde zorgen baren.Bij al deze partijen constateert de Orde grote risico’s bij plannen op het gebied van asiel en migratie, de wens om zwaardere minimumstraffen op te leggen of het openlijk discrimineren van bepaalde bevolkingsgroepen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,545,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,Immigration,"Vooral bij partijen met een rechts-conservatieve signatuur kleurt het rood (BBB, BVNL, CDA, Forum voor Democratie, JA21, NSC, PVV, SGP en VVD).Ook **Denk**, een centrumlinkse partij met conservatieve trekjes, komt met voorstellen die de Orde zorgen baren.Bij al deze partijen constateert de Orde grote risico’s bij plannen op het gebied van asiel en migratie, de wens om zwaardere minimumstraffen op te leggen of het openlijk discrimineren van bepaalde bevolkingsgroepen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-19-FvD,CivilRights,"De Orde waarschuwt hiermee tegen de aantasting van het recht om de eigen verdediging in te richten.Het verbod op ‘LGBT+-propaganda’ op de publieke omroep, zoals **Forum** voor Democratie dat wil, is regelrecht in strijd met de vrijheid van meningsuiting.Het verkiezingsprogramma van de SP bevat louter ‘groene’ voorstellen.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,618,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-20-SP,Environment,"Het verbod op ‘LGBT+-propaganda’ op de publieke omroep, zoals Forum voor Democratie dat wil, is regelrecht in strijd met de vrijheid van meningsuiting.Het verkiezingsprogramma van de **SP** bevat louter ‘groene’ voorstellen.Dat was bij de vorige Kamerverkiezingen anders:",L,0.5,L,NA,NA,NA,N,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-CU,CivilRights,"toen behoorde de SP als enige linkse partij tot de ‘rode’ categorie.50Plus, BIJ1, **ChristenUnie**, D66, GroenLinks-PvdA, Partij voor de Dieren en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-D66,CivilRights,"toen behoorde de SP als enige linkse partij tot de ‘rode’ categorie.50Plus, BIJ1, ChristenUnie, **D66**, GroenLinks-PvdA, Partij voor de Dieren en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-GL/PvdA,CivilRights,"toen behoorde de SP als enige linkse partij tot de ‘rode’ categorie.50Plus, BIJ1, ChristenUnie, D66, **GroenLinks-PvdA**, Partij voor de Dieren en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-PvdD,CivilRights,"toen behoorde de SP als enige linkse partij tot de ‘rode’ categorie.50Plus, BIJ1, ChristenUnie, D66, GroenLinks-PvdA, Partij voor de **Dieren** en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-Volt,CivilRights,"toen behoorde de SP als enige linkse partij tot de ‘rode’ categorie.50Plus, BIJ1, ChristenUnie, D66, GroenLinks-PvdA, Partij voor de Dieren en **Volt** komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-CU,CivilRights,"50Plus, BIJ1, ChristenUnie, D66, GroenLinks-PvdA, Partij voor de Dieren en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.Denk hierbij aan voorstellen van de **ChristenUnie** die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.De Orde:",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-Denk,CivilRights,"50Plus, BIJ1, ChristenUnie, D66, GroenLinks-PvdA, Partij voor de Dieren en Volt komen dit keer met een of meer plannen die „mogelijk een risico vormen voor de rechtsstaat”.**Denk** hierbij aan voorstellen van de ChristenUnie die zich keren tegen het wettelijk regelen van meerouderschap, draagmoederschap en beperkingen rond abortus of euthanasie.De Orde:",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-28-PvdD,CivilRights,"Sterkere positie grondwetDe wens van de Partij voor de **Dieren** om het onverdoofd slachten van dieren te verbieden, verhoudt zich lastig met de vrijheid van godsdienst.De partij moet volgens de commissie beter motiveren hoe beide belangen zich tot elkaar verhouden.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-D66,CivilRights,"De partij moet volgens de commissie beter motiveren hoe beide belangen zich tot elkaar verhouden.Het verbieden van haatzaaiende organisaties en ondemocratische partijen, zoals **D66** en Volt dat willen, verhoudt zich slecht tot de democratische rechtsstaat.Wie bepaalt wat voldoende haatzaaiend of ondemocratisch is, vraagt de Orde zich af.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,527,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-Volt,CivilRights,"De partij moet volgens de commissie beter motiveren hoe beide belangen zich tot elkaar verhouden.Het verbieden van haatzaaiende organisaties en ondemocratische partijen, zoals D66 en **Volt** dat willen, verhoudt zich slecht tot de democratische rechtsstaat.Wie bepaalt wat voldoende haatzaaiend of ondemocratisch is, vraagt de Orde zich af.",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-6-BBB,Environment,"Dit zou betekenen dat bijvoorbeeld havermelk en vruchtensappen zonder toegevoegde suikers begin volgend jaar niet duurder worden.In het plan van de PvdD, dat werd gesteund door onder meer VVD, **BBB** en PvdA/GL, staat dat de Eerste Kamer binnen drie maanden een reactie wil van de regering.Tweede Kamerleden Lammert van Raan en Eva van Esch (allebei PvdD) probeerden eerder al alleen plantaardige alternatieven voor melk uit te zonderen van de belastingregel, maar dat voorstel kwam niet door de Tweede Kamer.",N,1,N,NA,NA,N,NA,NA,NA,NA
stance,606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-7-PvdD,Environment,NA,L,1,L,NA,NA,L,NA,NA,NA,NA
stance,557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,Environment,"Tot 2021 betaalde iemand die van het gas af wilde 700 euro.Toezichthouder ACM bepaalde in maart 2021 op aangeven van Eric Wiebes, de toenmalige **VVD-minister** van Klimaat, dat het afkoppelen gratis moest worden:verduurzamen was immers al duur genoeg.",L,1,L,L,L,L,L,L,L,NA
stance,557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,Environment,"Tot 2021 betaalde iemand die van het gas af wilde 700 euro.Toezichthouder ACM bepaalde in maart 2021 op aangeven van Eric Wiebes, de toenmalige **VVD-minister** van Klimaat, dat het afkoppelen gratis moest worden:verduurzamen was immers al duur genoeg.",L,1,L,L,L,L,L,L,L,NA
stance,610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-15-D66,Environment,"'De landelijke politiek is al bezig met dit onderwerp', zegt zij.'**D66** schrijft aan een wetsvoorstel voor de Waddenzee.De Partij voor de Dieren wil rechten voor de natuur opnemen in de Grondwet.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,512,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,CivilRights,'D66 schrijft aan een wetsvoorstel voor de Waddenzee.De Partij voor de **Dieren** wil rechten voor de natuur opnemen in de Grondwet.Deze gemeente heeft nu gezegd:,N,1,NA,NA,NA,N,N,NA,NA,NA
stance,610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,Environment,'D66 schrijft aan een wetsvoorstel voor de Waddenzee.De Partij voor de **Dieren** wil rechten voor de natuur opnemen in de Grondwet.Deze gemeente heeft nu gezegd:,L,1,L,NA,L,NA,NA,NA,NA,NA
stance,610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-D66,Environment,"Eijsden-Margraten is de eerste gemeente van Nederland die rechten aan de natuur toekent.Een motie van de lokale partij PRO (een fusie van GroenLinks, PvdA en **D66**) om de natuur als rechtspersoon te erkennen, kreeg afgelopen week een meerderheid in de gemeente in het Zuid-Limburgse heuvelland.Met de status als rechtspersoon wordt de natuur door het rechtssysteem erkend als zelfstandige entiteit, net als mensen of bedrijven.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,623,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-GL/PvdA,Environment,"Eijsden-Margraten is de eerste gemeente van Nederland die rechten aan de natuur toekent.Een motie van de lokale partij PRO (een fusie van **GroenLinks**, **PvdA** en D66) om de natuur als rechtspersoon te erkennen, kreeg afgelopen week een meerderheid in de gemeente in het Zuid-Limburgse heuvelland.Met de status als rechtspersoon wordt de natuur door het rechtssysteem erkend als zelfstandige entiteit, net als mensen of bedrijven.",L,1,NA,NA,NA,L,NA,NA,NA,NA
stance,624,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-GL/PvdA,Environment,"Eijsden-Margraten is de eerste gemeente van Nederland die rechten aan de natuur toekent.Een motie van de lokale partij PRO (een fusie van **GroenLinks**, **PvdA** en D66) om de natuur als rechtspersoon te erkennen, kreeg afgelopen week een meerderheid in de gemeente in het Zuid-Limburgse heuvelland.Met de status als rechtspersoon wordt de natuur door het rechtssysteem erkend als zelfstandige entiteit, net als mensen of bedrijven.",L,1,L,NA,NA,NA,NA,NA,L,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-CU,CivilRights,11:35**ChristenUnie** en SGP kraken abortusvoorstel GL-PvdADe lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.,R,1,NA,NA,NA,R,R,NA,NA,NA
stance,526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-GL/PvdA,CivilRights,11:35ChristenUnie en SGP kraken abortusvoorstel **GL-PvdA**De lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.,L,1,L,L,NA,NA,NA,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-SGP,CivilRights,11:35ChristenUnie en **SGP** kraken abortusvoorstel GL-PvdADe lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.,R,1,NA,NA,NA,R,R,NA,NA,NA
stance,524,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-CU,CivilRights,"ChristenUnie en SGP kraken abortusvoorstel GL-PvdADe lijsttrekkers van de **ChristenUnie** en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam Bikker (ChristenUnie).",R,1,R,NA,NA,NA,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-GL/PvdA,CivilRights,"ChristenUnie en SGP kraken abortusvoorstel GL-PvdADe lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van **GroenLinks-PvdA** om abortus uit het Wetboek van Strafrecht te halen.""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam Bikker (ChristenUnie).",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-SGP,CivilRights,"ChristenUnie en SGP kraken abortusvoorstel GL-PvdADe lijsttrekkers van de ChristenUnie en de **SGP** uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam Bikker (ChristenUnie).",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-102-CU,CivilRights,"De lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam **Bikker** (**ChristenUnie**).Chris Stoffer (SGP) vindt dat het ""kwetsbare leven"" juist meer bescherming verdient.",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-103-SGP,CivilRights,"""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam Bikker (ChristenUnie).Chris **Stoffer** (**SGP**) vindt dat het ""kwetsbare leven"" juist meer bescherming verdient.Mirjam Bikker",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-104-CU,CivilRights,"Chris Stoffer (SGP) vindt dat het ""kwetsbare leven"" juist meer bescherming verdient.Mirjam **Bikker**@mirjambikker",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-111-GL/PvdA,CivilRights,15 november 2023**GroenLinks-PvdA** diende vandaag een initiatiefwetsvoorstel in om abortus uit het strafrecht te halen.Vorige week diende,L,1,NA,NA,NA,L,L,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-CU,CivilRights,Vorige week diendeD66 een initiatiefwet in over 'voltooid leven' . Ook daar waren de **ChristenUnie** en de SGP het vanuit hun christelijke overtuiging zeer mee oneens.11:25,R,1,NA,NA,NA,R,R,NA,NA,NA
stance,513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-D66,CivilRights,Vorige week diende**D66** een initiatiefwet in over 'voltooid leven' . Ook daar waren de ChristenUnie en de SGP het vanuit hun christelijke overtuiging zeer mee oneens.11:25,L,1,NA,NA,NA,L,L,NA,NA,NA
stance,526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-SGP,CivilRights,Vorige week diendeD66 een initiatiefwet in over 'voltooid leven' . Ook daar waren de ChristenUnie en de **SGP** het vanuit hun christelijke overtuiging zeer mee oneens.11:25,R,1,R,R,NA,NA,NA,NA,NA,NA
stance,537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-13-PVV,Immigration,"Hierbij speelt mee dat PVV-leider Geert Wilders zich duidelijk anders opstelt dan in het verleden.De **PVV** bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-14-VVD,Immigration,"De PVV bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de **VVD** onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert Wilders nadrukkelijk zijn redelijke en constructieve kant te laten zien.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-140-GL/PvdA,Environment,"08:02**Timmermans** neemt afstand van optreden Thunberg bij klimaatmarsGroenLinks-PvdA-lijsttrekker Frans Timmermans neemt afstand van het optreden van klimaatactiviste Greta Thunberg, afgelopen zondag bij de klimaatmars in Amsterdam . Hij zegt dat zij het klimaatprotest in een ""politieke controverse"" lijkt te trekken.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-GL/PvdA,Environment,"Timmermans neemt afstand van optreden Thunberg bij klimaatmars**GroenLinks-PvdA-lijsttrekker** Frans **Timmermans** neemt afstand van het optreden van klimaatactiviste Greta Thunberg, afgelopen zondag bij de klimaatmars in Amsterdam . Hij zegt dat zij het klimaatprotest in een ""politieke controverse"" lijkt te trekken.Het is volgens hem ""heel jammer dat ze dat doet, omdat ik juist vond dat tot voor kort de klimaatbeweging niet politiek was.",N,0.5,N,NA,R,NA,NA,NA,NA,NA
stance,611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-Overig,Environment,"Timmermans neemt afstand van optreden Thunberg bij klimaatmars**GroenLinks-PvdA-lijsttrekker** Frans Timmermans neemt afstand van het optreden van klimaatactiviste Greta Thunberg, afgelopen zondag bij de klimaatmars in Amsterdam . Hij zegt dat zij het klimaatprotest in een ""politieke controverse"" lijkt te trekken.Het is volgens hem ""heel jammer dat ze dat doet, omdat ik juist vond dat tot voor kort de klimaatbeweging niet politiek was.",N,0.5,N,NA,R,NA,NA,NA,NA,NA
stance,599,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-147-GL/PvdA,Environment,"Deze uitspraak wordt ook gebruikt door terroristische organisaties als Hamas en wordt gezien als een oproep tot de vernietiging van Israël.**Timmermans** zegt in het tv-programma Goedemorgen Nederland dat mensen door dit soort dingen afhaken.""Terwijl ik zou willen dat iedereen zich druk maakt over het klimaat en niet alleen maar één kant van het politieke spectrum.""",L,1,L,NA,NA,NA,NA,L,NA,L
stance,537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-15-PVV,Immigration,"Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert **Wilders** nadrukkelijk zijn redelijke en constructieve kant te laten zien.De nieuwe opstelling van Wilders maakt het moeilijker voor andere partijen om hem te blijven negeren.",N,1,N,NA,N,NA,NA,NA,NA,NA
