jobid,unit_id,coder,variable,value,topic,stance
633,0242ca47c4d775fa9a94e08e1223bf2582d86547cff881a12a7f1f4d-16-NSC,NK,stance,Geen/Ander/Neutraal,Economic,N
633,0242ca47c4d775fa9a94e08e1223bf2582d86547cff881a12a7f1f4d-16-NSC,NPR,stance,Geen/Ander/Neutraal,Economic,N
525,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-18-PvdD,NK,stance,Geen/Ander/Neutraal,CivilRights,N
525,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-18-PvdD,NPR,stance,Geen/Ander/Neutraal,CivilRights,N
508,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-CDA,AM,stance,Geen/Ander/Neutraal,CivilRights,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-CDA,KN,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-CDA,NK,stance,Geen/Ander/Neutraal,Government,N
508,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-VVD,AM,stance,Geen/Ander/Neutraal,CivilRights,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-VVD,KN,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-19-VVD,NK,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-D66,KN,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-D66,NK,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-PvdD,KN,stance,Geen/Ander/Neutraal,Government,N
924,02495f7ca1df5eba6c0c60d30602a7a178f60e301e5d5bf22a85f1e2-7-PvdD,NK,stance,Geen/Ander/Neutraal,Government,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,AM,stance,Geen/Ander/Neutraal,CivilRights,N
545,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,AM,stance,Geen/Ander/Neutraal,Immigration,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,NK,stance,Geen/Ander/Neutraal,CivilRights,N
545,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-12-Denk,NK,stance,Geen/Ander/Neutraal,Immigration,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-19-FvD,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-19-FvD,NK,stance,Traditionele waarden,CivilRights,R
669,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-20-SP,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
618,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-20-SP,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
810,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-20-SP,NPR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
618,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-20-SP,SH,stance,Geen/Ander/Neutraal,Environment,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-CU,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-CU,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-D66,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-D66,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-GL/PvdA,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-GL/PvdA,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-PvdD,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-PvdD,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-Volt,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-23-Volt,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-CU,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-CU,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-Denk,AM,stance,Geen/Ander/Neutraal,CivilRights,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-24-Denk,NK,stance,Geen/Ander/Neutraal,CivilRights,N
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-28-PvdD,AM,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-28-PvdD,NK,stance,Traditionele waarden,CivilRights,R
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-D66,AM,stance,Geen/Ander/Neutraal,CivilRights,N
662,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-D66,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
521,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-D66,NK,stance,Traditionele waarden,CivilRights,R
666,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-D66,NPR,stance,Geen/Ander/Neutraal,CivilRights,N
655,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-Volt,AM,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
667,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-Volt,JE,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
527,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-Volt,NK,stance,Traditionele waarden,CivilRights,R
527,024faf24ec45326dd32c54a2d008b42f49d79076aabdc015f9601596-30-Volt,NPR,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-6-BBB,KN,stance,Geen/Ander/Neutraal,Environment,N
606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-6-BBB,NK,stance,Geen/Ander/Neutraal,Environment,N
697,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-7-PvdD,AM,stance,Duurzame landbouw,Agriculture,L
606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-7-PvdD,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
697,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-7-PvdD,NK,stance,Duurzame landbouw,Agriculture,L
606,0251b26b2448de17ef164c9d2f5af0180afd1d0167bd490856958863-7-PvdD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,NPR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,NR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-Overig,SH,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,NPR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,NR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,02b021e57432a57bbb5262a0aa2c880e078b1e9509d7c1e0e5e6c862-12-VVD,SH,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-15-D66,AM,stance,Geen/Ander/Neutraal,Environment,N
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-15-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
927,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-15-D66,NK,stance,Geen/Ander/Neutraal,Government,N
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
512,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,KN,stance,Geen/Ander/Neutraal,CivilRights,N
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
927,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,NK,stance,Geen/Ander/Neutraal,Government,N
512,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-16-PvdD,SH,stance,Geen/Ander/Neutraal,CivilRights,N
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
610,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
624,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-GL/PvdA,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
623,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-GL/PvdA,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
624,02c29e25d0564781709d11ee81c2b5d8d61f2db5e4c60394821bb50c-2-GL/PvdA,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-CU,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-CU,SH,stance,Traditionele waarden,CivilRights,R
526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-GL/PvdA,NK,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-GL/PvdA,NPR,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-SGP,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-100-SGP,SH,stance,Traditionele waarden,CivilRights,R
524,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-CU,NK,stance,Traditionele waarden,CivilRights,R
524,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-CU,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-GL/PvdA,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-GL/PvdA,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-SGP,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-101-SGP,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-102-CU,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-102-CU,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-103-SGP,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-103-SGP,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-104-CU,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-104-CU,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-111-GL/PvdA,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-111-GL/PvdA,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-CU,KN,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-CU,SH,stance,Traditionele waarden,CivilRights,R
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-D66,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-D66,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-SGP,NK,stance,Traditionele waarden,CivilRights,R
526,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-113-SGP,NPR,stance,Traditionele waarden,CivilRights,R
928,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-121-D66,NK,stance,Geen/Ander/Neutraal,Government,N
745,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-128-D66,KN,stance,Geen/Ander/Neutraal,Education,N
745,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-128-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-13-PVV,AM,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-13-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-14-VVD,AM,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-14-VVD,NK,stance,Geen/Ander/Neutraal,Immigration,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-140-GL/PvdA,AM,stance,Geen/Ander/Neutraal,Environment,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-140-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Environment,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-GL/PvdA,AM,stance,Fossiele industrie,Environment,R
673,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Environment,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Environment,N
677,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-GL/PvdA,NPR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-Overig,AM,stance,Fossiele industrie,Environment,R
673,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-Overig,KN,stance,Geen/Ander/Neutraal,Environment,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-Overig,NK,stance,Geen/Ander/Neutraal,Environment,N
676,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-141-Overig,NPR,stance,Geen/Ander/Neutraal,Environment,N
599,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-147-GL/PvdA,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
599,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-147-GL/PvdA,NR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
599,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-147-GL/PvdA,WA,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-15-PVV,AM,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-15-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-152-Overig,AM,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-152-Overig,NK,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-152-PVV,AM,stance,Geen/Ander/Neutraal,Immigration,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-152-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-162-GL/PvdA,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-162-GL/PvdA,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-163-GL/PvdA,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-163-GL/PvdA,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-164-GL/PvdA,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-164-GL/PvdA,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-164-Overig,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-164-Overig,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-185-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-185-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-186-Overig,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-186-Overig,KN,stance,Geen/Ander/Neutraal,CivilRights,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-186-Overig,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
513,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-186-Overig,SH,stance,Geen/Ander/Neutraal,CivilRights,N
928,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-193-D66,NK,stance,Geen/Ander/Neutraal,Government,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-195-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-195-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,AM,stance,Fossiele industrie,Environment,R
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,AM,stance,Geen/Ander/Neutraal,Immigration,N
672,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,KN,stance,Fossiele industrie,Environment,R
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,NK,stance,Geen/Ander/Neutraal,Environment,N
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
677,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-204-PVV,NPR,stance,Fossiele industrie,Environment,R
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-205-PVV,AM,stance,Fossiele industrie,Environment,R
672,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-205-PVV,KN,stance,Geen/Ander/Neutraal,Environment,N
611,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-205-PVV,NK,stance,Geen/Ander/Neutraal,Environment,N
677,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-205-PVV,NPR,stance,Fossiele industrie,Environment,R
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-208-PVV,AM,stance,Beperken immigratie,Immigration,R
537,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-208-PVV,NK,stance,Beperken immigratie,Immigration,R
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-21-D66,NK,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-21-D66,NPR,stance,Geen/Ander/Neutraal,Defense,N
866,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-22-CDA,NK,stance,Geen/Ander/Neutraal,Defense,N
866,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-22-CDA,SH,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-22-Overig,NK,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-22-Overig,NPR,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-BBB,NK,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-BBB,NPR,stance,Geen/Ander/Neutraal,Defense,N
866,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-CU,NK,stance,Geen/Ander/Neutraal,Defense,N
866,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-CU,SH,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-FvD,NK,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-FvD,NPR,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-PVV,NK,stance,Geen/Ander/Neutraal,Defense,N
856,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-PVV,NPR,stance,Geen/Ander/Neutraal,Defense,N
