variable,jobid,unit_id,topic,text,majority,agreement,AM,NK,KN,SH,NR,NPR,JE,WA
stance,527,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-14-SGP,CivilRights,"Stoffer (SGP) over lhbti'ers in zijn eigen familie**SGP-lijsttrekker** **Stoffer** wordt in het NOS op 3-verkiezingsprogramma geconfronteerd met de vraag hoe hij ervoor wil zorgen dat lhbti'ers zich gezien blijven voelen, ondanks de standpunten van zijn partij hierover.21:00",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,508,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-264-Overig,CivilRights,"Dat is precies niet de bedoeling bij een gevangenis.""De **minister** benadrukt dat gevangenen met een volmacht hun stem kunnen uitbrengen.""Verder moeten we niet gaan.""",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,508,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-279-Denk,CivilRights,"Het valt hem zwaar dat hij vanwege zijn uitlatingen over de oorlog tussen Israël en Hamas door sommigen beschuldigd wordt van ""Jodenhaat"".Van **Baarle** benadrukte dat hij antisemitisme walgelijk vindt, maar dat hij wordt weggezet op een manier die ""het voor mensen legitimeert om de meest verschrikkelijke dingen te uiten in mijn richting en soms ook overgaat in bedreigingen"".Hij gaat aangifte doen van de bedreigingen.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,525,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-282-Denk,CivilRights,"Van Baarle gebruikte eerder de omstreden leus 'From the river to the sea, Palestine will be free', die door sommigen als antisemitisch wordt gezien.Volgens de **Denk-voorman** staat die leus voor het opkomen voor mensenrechten en het bepleiten van één staat, die Palestina heet.Volgens hem is één staat de enige weg naar een vreedzame oplossing;",L,0.5,NA,N,NA,NA,NA,L,NA,NA
stance,497,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,CivilRights,"Ook dat leidt tot spanning.""Gonda van den Heuvel (36), voorzitter van **SGP-vrouwennetwerk** Sapientia, beleidsmedewerker bij de Eurofractie van de **SGP**.Ook bij deze verkiezingen kunnen kiezers niet stemmen op een vrouw van de SGP; op die lijst staan alleen mannen.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,524,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-58-SGP,CivilRights,"In de praktijk is er een handjevol gemeenteraadsleden en één wethouder, maar landelijk en Europees is dat, in de woorden van Van den Heuvel, 'nog een brug te ver'.""Het zou mooi zijn als het gesprek hierover binnen de **SGP** gevoerd zou worden"", zegt ze.Ook pleit ze voor een Bijbelse visie op dit punt.",N,0.5,NA,N,NA,R,NA,NA,NA,NA
stance,497,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-66-SGP,CivilRights,"Maar een deel van de achterban is tegen en zolang die zich roert, blijft het moeilijk.""PAULA SCHOT (30), WETHOUDER VOOR DE **SGP** OP SCHOUWEN- DUIVELAND, HIELD ZATERDAG DE BIBLEBELT-LEZING, OVER DE STAAT VAN HET GEZIN.Zonder reformatorische vrouwen die werken als juf, kraamverzorgster of verpleegkundige, zou de refozuil volgens Paula Schot allang zijn ingestort.",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,497,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-80-SGP,CivilRights,"Ze is blij dat ze al een nieuwe generatie mannen in de reformatorische wereld ziet opstaan 'die de balans tussen werk en thuis zoekt, die niet meer zo snel én gemeenteraadslid wil zijn én ouderling'.Maar, zegt de **SGP-wethouder**, ze wil ervoor waken een nieuwe norm te stellen.Vrouwen en mannen hóeven van haar niet allebei te werken, vrouwen hóeven niet naar de top, mannen hóeven niet een deel van de week met de kinderen te zijn.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,517,307b28cf9b48f4f813594c807080d070e9ec20454c9e9c636e049363-12-PVV,CivilRights,"Beiden worden weliswaar levenslang afschuwelijk bedreigd door moslimextremisten voor wat ze gezegd of geschreven hebben, verder vallen vooral de verschillen op.Rushdie heeft schoonheid toegevoegd aan de wereld, **Wilders** heeft hooguit de sfeer in zijn straat verpest.Als je zijn woorden vergelijkt met die van Rushdie hoor je een drol tegen hersenen zeggen:",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,515,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-21-PVV,CivilRights,"Dat Wilders nog geen letter van die uitspraak heeft teruggenomen.En dat het slechts één voorbeeld is van de vele, vele keren dat **Wilders** de grenzen van de rechtsstaat en de maatschappelijke omgangsvormen overschreed.Wie herinnert zich nog de internationale opschudding over het Polenmeldpunt?",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,519,328e5a71522fb860e8a40c5ef7385c403a58ab987fa1623d13f0429b-15-SGP,CivilRights,"Ik ben trouwens niet overtuigd van Yesilgöz’ verdiensten:zij verwijt de **SGP** ‘conservatisme’ en dat heeft iets onbenulligs, want daar staat die partij al sinds 1918 voor.Yesilgöz maakt er zelfs ‘oerconservatief’ van, alsof dat erger is, en deelt al doende ook nog een tik uit aan NSC en Pieter Omtzigt.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,523,329daa1773ef036c6015ada86c629b95128b8642b57747ac4241c25b-1-D66,CivilRights,NA,L,0.5,NA,L,NA,R,NA,NA,NA,NA
stance,508,34e1d924bc1f8c5b5909cbe71601521af2b05cbe4d52a3b1d734b4f3-60-D66,CivilRights,"Volgens deze partij is de belangrijkste vraag welke gezinnen recht hebben op jeugdhulp.**D66**, PvdD, GL-PvdA en Volt willen opnieuw kijken naar de leeftijdsgrens voor jeugdhulp.Op dit moment hebben jongeren tot hun achttiende recht op jeugdzorg.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,518,3861b640220122163756059acd0253fcdd6037c6e00c6bbb81c2e86c-11-FvD,CivilRights,"Daarover kunnen wij vragen beantwoorden, en wij kunnen ook anticonceptie verstrekken.'Vragen beantwoorden over anticonceptie is 'uiteraard prima', zegt de Westlandse **FvD-fractievoorzitter** Jasper van der Voort, 'maar dat kan gewoon bij de huisarts, daar is een orgaan als Sense niet voor nodig'.VVD-raadslid Roel Batelaan voert aan dat zijn fractie de FvD-motie weliswaar steun gaf, maar dat zij middels een stemverklaring heeft laten weten dat de VVD in Westland Forums constateringen en overwegingen aangaande de lhbti-gemeenschap en transseksualiteit niet deelt.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,518,3861b640220122163756059acd0253fcdd6037c6e00c6bbb81c2e86c-13-FvD,CivilRights,"VVD-raadslid Roel Batelaan voert aan dat zijn fractie de FvD-motie weliswaar steun gaf, maar dat zij middels een stemverklaring heeft laten weten dat de VVD in Westland Forums constateringen en overwegingen aangaande de lhbti-gemeenschap en transseksualiteit niet deelt.Stemverklaring of niet, Batelaan staat ook nu nog achter de aangenomen **FvD-motie**.Hij vindt dat er in zijn regio voldoende aanbod van seksuele hulpverlening is en vreest een 'dubbeling' in de uitgaven.",N,0.5,N,NA,R,NA,NA,NA,NA,NA
stance,514,3876e9db368ec58281412faf4eed9ca4d9206dcb38bf8a1214f86006-12-D66,CivilRights,"Die man is voor een kopvoddentaks.""De **D66'er** vraagt zich af wat er zou gebeuren als Wilders in plaats van voor een ""kopvoddentaks"" voor een keppeltjestaks zou pleiten.""Dan zou het land te klein zijn.",L,0.5,N,NA,L,NA,NA,NA,NA,NA
stance,514,3876e9db368ec58281412faf4eed9ca4d9206dcb38bf8a1214f86006-160-GL/PvdA,CivilRights,"De PvdA-voorgangers van Timmermans hadden het standpunt dat de politie neutraal moet zijn.Nu staat in het verkiezingsprogramma van **GroenLinks-PvdA** dat het wel mag.Wat is er veranderd, was de vraag.",L,0.5,L,NA,N,NA,NA,NA,NA,NA
stance,514,3876e9db368ec58281412faf4eed9ca4d9206dcb38bf8a1214f86006-17-D66,CivilRights,"Die voelen zich daardoor achtergesteld.""In het gesprek ging **Jetten** ook onder meer in op de homohaat die hij over zich heen krijgt.""De laatste vijf aangiftes die ik heb gedaan van doodsbedreigingen, hadden daar allemaal mee te maken.""",L,0.5,L,NA,N,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-13-Denk,CivilRights,"Hij veroordeelt discriminatie op welke grond dan ook.Maar als bijvoorbeeld een voetballer om persoonlijke redenen geen regenboogarmband wil dragen, dan moet dat kunnen, zegt Van **Baarle**.21:30",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-2-Denk,CivilRights,"22:12Van **Baarle** vindt niet dat **Denk** conservatiever is gewordenIn het verleden steunde Denk nog wel eens voorstellen om de positie van lhbti'ers te verbeteren, maar in het huidige verkiezingsprogramma loopt de partij te hoop tegen wat het noemt 'regenboogdwang'.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-3-Denk,CivilRights,"Van Baarle vindt niet dat Denk conservatiever is gewordenIn het verleden steunde **Denk** nog wel eens voorstellen om de positie van lhbti'ers te verbeteren, maar in het huidige verkiezingsprogramma loopt de partij te hoop tegen wat het noemt 'regenboogdwang'.Toch vindt lijsttrekker Van Baarle niet dat hij de partij een conservatievere koers laat varen.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-4-Denk,CivilRights,"In het verleden steunde Denk nog wel eens voorstellen om de positie van lhbti'ers te verbeteren, maar in het huidige verkiezingsprogramma loopt de partij te hoop tegen wat het noemt 'regenboogdwang'.Toch vindt lijsttrekker Van **Baarle** niet dat hij de partij een conservatievere koers laat varen.""Het denken stopt bij een partij als Denk natuurlijk niet"", zegt hij daarover bij Nieuwsuur.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-63-D66,CivilRights,"Vooral in steden, want daar zijn al voorzieningen, maar ook in dorpen kan er ""een straatje bij"".Ook wil **Jetten** de discriminatie door verhuurders aanpakken.Dat vindt Baudet weer onzin, verhuurders moeten de vrijheid hebben om hun woningen te verhuren aan wie ze willen.",L,0.5,L,R,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-7-FvD,CivilRights,"Maar hij ziet ""geen noemenswaardige koerswijziging"".Iemand uit de Haagse Schilderswijk suggereert in een filmpje dat Denk tegenwoordig feller is op dit onderwerp, omdat veel mensen die eerst op Denk stemden nu op **Forum** voor Democratie zouden willen gaan stemmen.Reden zou het standpunt van Baudet zijn over 'lhbti-propaganda'.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-76-D66,CivilRights,"Het Centraal Joods Overleg is ""verbijsterd"" en roept de politiek op ""zich in de meest sterke bewoordingen"" uit te spreken tegen de projectie.**D66-Kamerlid** Alexander Hammelburg wijst erop dat de slogan door velen opgevat wordt als een oproep tot vernietiging van de staat Israël en zijn Joodse inwoners.Hij vindt het bedreigend en onnodig.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-76-Overig,CivilRights,"Het Centraal Joods Overleg is ""verbijsterd"" en roept de politiek op ""zich in de meest sterke bewoordingen"" uit te spreken tegen de projectie.**D66-Kamerlid** Alexander Hammelburg wijst erop dat de slogan door velen opgevat wordt als een oproep tot vernietiging van de staat Israël en zijn Joodse inwoners.Hij vindt het bedreigend en onnodig.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-8-FvD,CivilRights,"Iemand uit de Haagse Schilderswijk suggereert in een filmpje dat Denk tegenwoordig feller is op dit onderwerp, omdat veel mensen die eerst op Denk stemden nu op Forum voor Democratie zouden willen gaan stemmen.Reden zou het standpunt van **Baudet** zijn over 'lhbti-propaganda'.Van Baarle ontkent dat er sprake is van een kiezersbeweging van Denk naar Forum.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,508,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-81-Overig,CivilRights,Kamervoorzitter Bergkamp heeft de leus in de ban gedaan vanwege de antisemitische lading.Ze ontnam **BIJ1-Kamerlid** Sylvana Simons het woord toen die de slogan in de plenaire zaal wilde uitspreken.Vorige maand werd een man veroordeeld tot twee maanden gevangenisstraf voor het projecteren van een antisemitische leus op het Anne Frankhuis in Amsterdam.,N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,525,3a8acbe107b4914b2cf67ef2c477723e75085bf8e9325996a4512e1a-10-SGP,CivilRights,"Dat tenminste wel.Opnieuw teleurgesteld dus, in dit geval bij het luisteren naar **SGP-lijstrekker** Chris **Stoffer** op Radio 1.Hij mocht maandag een liedje aanvragen, en koos het Israëlische volkslied om de Joden „in ons eigen land” een „hart onder de riem te steken”.",L,0.5,NA,N,NA,NA,NA,L,NA,NA
stance,513,3a8acbe107b4914b2cf67ef2c477723e75085bf8e9325996a4512e1a-12-SGP,CivilRights,"Hij mocht maandag een liedje aanvragen, en koos het Israëlische volkslied om de Joden „in ons eigen land” een „hart onder de riem te steken”.„Laten we alsjeblieft ook de Joodse mensen in Nederland een plek gunnen in ons land”, vond **Stoffer**.„Joodse mensen zijn natuurlijk niet identiek aan de staat Israël”, probeerde presentator Astrid Kersseboom nog.",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,518,41b05d16f507b2f992ff4c088df97a365d5a26d994e8aa3c390cc3c8-48-PVV,CivilRights,"PVVDe **PVV** houdt van Nederland.Wij zijn trots op onze cultuur, identiteit en tradities.",L,0.5,N,NA,L,NA,NA,NA,NA,NA
stance,525,41c2f4aca7e48728c6c61a333d5f0f633ae95c849b0e3d04efc0bbdc-486-CDA,CivilRights,"Verschillende nederlagen, het vertrek van Omtzigt en recent Mona Keijzer, en slechte peilingen.**Bontenbal** zegt niet bij de pakken neer te zitten.Hij wil met ""met fris gemoed aan de slag"", maar het CDA grijpt tegelijkertijd terug op oude thema's als normen en waarden en omkijken naar elkaar.",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,526,441924aae4136fd6eb8f4da5d1660cc6516f436b05915dcff8e5e0c9-3-Denk,CivilRights,"ROTTERDAM „Ik heb er geen woorden voor.”GroenLinks-raadslid Larissa Vlieger barstte donderdag op het stadhuis van verontwaardiging over de bizarre dubbele pet van wethouder Achbar van **Denk**.Die wethouder, met inclusie en samenleven in zijn portefeuille, heeft in Rotterdam de taak bruggen te slaan met de lhbtiq-plus gemeenschap.",L,0.5,NA,R,NA,NA,NA,L,NA,NA
stance,509,4630ecd355e17b95c7b7965664897e8e111124822a6fed9e39f95e32-8-VVD,CivilRights,"'Extremisme uit verschillende hoeken en toenemende signalen van antisemitisme maken ons extra alert', schrijft Yesilgöz.Met Mark Rutte had de **VVD** jarenlang een staatsman die in campagnetijd altijd werd ingezet.Eerder dit jaar, in de aanloop naar de Provinciale Statenverkiezingen, ontmoette hij Joe Biden, Volodymyr Zelensky en Emmanuel Macron, natuurlijk met camera's erbij om alles vast te leggen.",L,0.5,L,NA,N,NA,NA,NA,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-172-Overig,CivilRights,"Ze was raadslid in Utrecht en Eerste Kamerlid, voordat ze in 2021 overstapte naar de Tweede Kamer.In januari van dit jaar werd ze de **partijleider**, als opvolger van Gert-Jan Segers.Bescherming van kwetsbaren, tegengaan van mensenhandel en uitbuiting zijn belangrijke thema's voor haar.",L,0.5,NA,L,NA,N,NA,NA,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-50-SGP,CivilRights,12:23Gesprek van **SGP-leider** **Stoffer** met anti-abortusdemonstranten stuit op kritiekSGP-lijsttrekker Chris Stoffer heeft voor een abortuskliniek in Zuid-Holland gesproken met twee betogers die in gesprek gaan met vrouwen die de kliniek bezoeken.,N,0.5,NA,R,NA,N,NA,NA,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-51-Overig,CivilRights,"Gesprek van SGP-leider Stoffer met anti-abortusdemonstranten stuit op kritiek**SGP-lijsttrekker** Chris Stoffer heeft voor een abortuskliniek in Zuid-Holland gesproken met twee betogers die in gesprek gaan met vrouwen die de kliniek bezoeken.""Ik wil van hen uit eerste hand horen hoe hun ervaringen zijn"", zegt Stoffer over zijn bezoek.",N,0.5,NA,R,NA,N,NA,NA,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-51-SGP,CivilRights,"Gesprek van SGP-leider Stoffer met anti-abortusdemonstranten stuit op kritiek**SGP-lijsttrekker** Chris **Stoffer** heeft voor een abortuskliniek in Zuid-Holland gesproken met twee betogers die in gesprek gaan met vrouwen die de kliniek bezoeken.""Ik wil van hen uit eerste hand horen hoe hun ervaringen zijn"", zegt Stoffer over zijn bezoek.",N,0.5,NA,R,NA,N,NA,NA,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-52-SGP,CivilRights,"SGP-lijsttrekker Chris Stoffer heeft voor een abortuskliniek in Zuid-Holland gesproken met twee betogers die in gesprek gaan met vrouwen die de kliniek bezoeken.""Ik wil van hen uit eerste hand horen hoe hun ervaringen zijn"", zegt **Stoffer** over zijn bezoek.Stoffer krijgt onder meer kritiek van VVD-leider Yesilgöz over zijn bezoek aan de kliniek.",N,0.5,NA,R,NA,N,NA,NA,NA,NA
stance,526,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-53-VVD,CivilRights,"""Ik wil van hen uit eerste hand horen hoe hun ervaringen zijn"", zegt Stoffer over zijn bezoek.Stoffer krijgt onder meer kritiek van **VVD-leider** **Yesilgöz** over zijn bezoek aan de kliniek.In een bericht op X schrijft ze ""klaar te zijn met dit oerconservatieve gedoe"".",L,0.5,NA,N,NA,NA,NA,L,NA,NA
stance,523,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-57-GL/PvdA,CivilRights,"Lijsttrekker Bikker van de ChristenUnie zei vanochtend in het NOS Radio 1 Journaal ook dat ze zelf niet zoiets zou doen.En nummer drie op de lijst van **GroenLinks-PvdA** Klaver noemt de actie van Stoffer ""diep triest en verontrustend"", schrijft hij op X. ""Laat deze vrouwen met rust.Als u iets te zeggen heeft kan dit in een debat in het parlement.",L,0.5,NA,L,NA,N,NA,NA,NA,NA
stance,514,493212d76d9858cafd006257bb8eb167fa3c75eaa4ea61ecc2913203-156-D66,CivilRights,"Die man is voor een kopvoddentaks.""De **D66'er** vraagt zich af wat er zou gebeuren als Wilders in plaats van voor een ""kopvoddentaks"" voor een keppeltjestaks zou pleiten.""Dan zou het land te klein zijn.",L,0.5,N,NA,L,NA,NA,NA,NA,NA
stance,514,493212d76d9858cafd006257bb8eb167fa3c75eaa4ea61ecc2913203-161-D66,CivilRights,"Die voelen zich daardoor achtergesteld.""In het gesprek ging **Jetten** ook in op de homohaat die hij over zich heen krijgt.""De laatste vijf aangiftes die ik heb gedaan van doodsbedreigingen, hadden daar allemaal mee te maken.""",L,0.5,L,NA,N,NA,NA,NA,NA,NA
stance,524,493212d76d9858cafd006257bb8eb167fa3c75eaa4ea61ecc2913203-306-GL/PvdA,CivilRights,"De PvdA-voorgangers van Timmermans hadden het standpunt dat de politie neutraal moet zijn.Nu staat in het verkiezingsprogramma van **GroenLinks-PvdA** dat het wel mag.Wat is er veranderd, was de vraag.",L,0.5,NA,L,NA,N,NA,NA,NA,NA
stance,506,49c666e8b7500166025f36486bfb60bcd685be216fe3d86187bed42f-16-JA21,CivilRights,"De VVD’er gaat wel vragen stellen, net als JA21.„Nogal onwenselijk”, vindt **JA21-raadslid** Cas van Berkel het dat de moskee dagelijks een ’indrukwekkende hoeveelheid geluid de wijk in pompt, in het Arabisch ook nog eens’.„Wij staan pal voor de vrijheid van geloof, waar deze moskee zich op beroept.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,522,4afc87787c5495629435b45ad54262996c9189712de7dc8eff44af87-39-SGP,CivilRights,Eerder deze week bezocht**Stoffer** anti-abortusbetogers die folders uitdeelden voor een abortuskliniek in Zuid-Holland.Dat kwam hem op veel kritiek te staan van andere partijen.,N,0.5,NA,R,NA,N,NA,NA,NA,NA
